true_labels,predicted_labels,probabilities
2,2,"[0.2341105192899704, 0.1353859305381775, 0.24981173872947693, 0.12329185009002686, 0.03841666504740715, 0.06212896108627319, 0.06688529253005981, 0.05043260380625725, 0.03953653201460838]"
2,2,"[0.2341105192899704, 0.1353859305381775, 0.24981173872947693, 0.12329185009002686, 0.03841666504740715, 0.06212896108627319, 0.06688529253005981, 0.05043260380625725, 0.03953653201460838]"
2,2,"[0.234110489487648, 0.1353859156370163, 0.24981170892715454, 0.12329183518886566, 0.03841666132211685, 0.062128953635692596, 0.06688529253005981, 0.05043259635567665, 0.039536528289318085]"
2,2,"[0.2341105192899704, 0.1353859305381775, 0.24981173872947693, 0.12329185009002686, 0.03841666504740715, 0.06212896108627319, 0.06688529253005981, 0.05043260380625725, 0.03953653201460838]"
2,2,"[0.2341105192899704, 0.1353861540555954, 0.24981147050857544, 0.12329161167144775, 0.038416679948568344, 0.06212884560227394, 0.06688528507947922, 0.05043276399374008, 0.03953662887215614]"
2,2,"[0.2341105192899704, 0.1353859305381775, 0.24981173872947693, 0.12329185009002686, 0.03841666504740715, 0.06212896108627319, 0.06688529253005981, 0.05043260380625725, 0.03953653201460838]"
6,2,"[0.234110489487648, 0.13538587093353271, 0.24981167912483215, 0.12329187989234924, 0.03841666132211685, 0.06212896853685379, 0.0668853148818016, 0.050432588905096054, 0.03953650966286659]"
0,0,"[0.15561488270759583, 0.1361219584941864, 0.13849501311779022, 0.1370309740304947, 0.07683967053890228, 0.051705677062273026, 0.09736484289169312, 0.11419131606817245, 0.09263566881418228]"
0,0,"[0.15565526485443115, 0.13615097105503082, 0.1385221928358078, 0.13698376715183258, 0.07680236548185349, 0.05168434605002403, 0.09738161414861679, 0.11421782523393631, 0.0926017016172409]"
0,0,"[0.15561898052692413, 0.13612522184848785, 0.13849705457687378, 0.13702578842639923, 0.0768357515335083, 0.05170322209596634, 0.09736692160367966, 0.11419463902711868, 0.09263241291046143]"
1,0,"[0.15564462542533875, 0.13614477217197418, 0.1385117769241333, 0.13699458539485931, 0.07681161910295486, 0.05168851837515831, 0.09737905859947205, 0.11421388387680054, 0.09261112660169601]"
0,0,"[0.15563783049583435, 0.13613946735858917, 0.1385081559419632, 0.13700297474861145, 0.0768180638551712, 0.05169255658984184, 0.09737566858530045, 0.11420851200819016, 0.09261677414178848]"
3,0,"[0.15565091371536255, 0.13614723086357117, 0.13852065801620483, 0.1369895190000534, 0.07680661231279373, 0.05168725177645683, 0.09737901389598846, 0.11421368271112442, 0.09260513633489609]"
3,0,"[0.15564391016960144, 0.13614526391029358, 0.13850907981395721, 0.13699431717395782, 0.07681190967559814, 0.05168793722987175, 0.09738001227378845, 0.11421547085046768, 0.0926121324300766]"
5,0,"[0.15555024147033691, 0.13607391715049744, 0.1384550929069519, 0.1371082067489624, 0.07690002024173737, 0.05174155533313751, 0.09733577072620392, 0.11414531618356705, 0.0926898643374443]"
0,0,"[0.1556260734796524, 0.13613009452819824, 0.1385023295879364, 0.13701777160167694, 0.07682926952838898, 0.05169963464140892, 0.09736964106559753, 0.11419888585805893, 0.09262622147798538]"
0,0,"[0.15559883415699005, 0.136110320687294, 0.13848447799682617, 0.13704973459243774, 0.07685453444719315, 0.05171440541744232, 0.0973578542470932, 0.11418034136295319, 0.09264947474002838]"
5,0,"[0.15558132529258728, 0.13609561324119568, 0.13847744464874268, 0.13707248866558075, 0.07687152922153473, 0.0517258495092392, 0.09734776616096497, 0.11416428536176682, 0.09266369789838791]"
3,0,"[0.15563586354255676, 0.1361391693353653, 0.13850434124469757, 0.13700419664382935, 0.07681947946548462, 0.05169238522648811, 0.09737642109394073, 0.11420970410108566, 0.09261849522590637]"
0,0,"[0.15564563870429993, 0.1361449658870697, 0.13851365447044373, 0.13699397444725037, 0.07681087404489517, 0.05168849229812622, 0.09737879782915115, 0.11421344429254532, 0.09261005371809006]"
2,0,"[0.15557603538036346, 0.13609196245670319, 0.13847358524799347, 0.13707850873470306, 0.07687637209892273, 0.051728520542383194, 0.09734572470188141, 0.11416108906269073, 0.09266823530197144]"
0,0,"[0.1555968075990677, 0.13610748946666718, 0.13848616182804108, 0.1370536983013153, 0.07685693353414536, 0.05171675607562065, 0.09735535830259323, 0.11417625099420547, 0.09265052527189255]"
0,0,"[0.15563254058361053, 0.13613584637641907, 0.13850416243076324, 0.13700900971889496, 0.07682286947965622, 0.0516950748860836, 0.09737379848957062, 0.11420552432537079, 0.09262105822563171]"
5,0,"[0.15556763112545013, 0.13608641922473907, 0.13846686482429504, 0.1370876133441925, 0.07688392698764801, 0.0517326220870018, 0.09734265506267548, 0.11415637284517288, 0.09267587214708328]"
2,0,"[0.15560109913349152, 0.13611023128032684, 0.13848984241485596, 0.13704901933670044, 0.07685309648513794, 0.051714882254600525, 0.0973566323518753, 0.11417827755212784, 0.09264691174030304]"
5,0,"[0.15564097464084625, 0.13614192605018616, 0.1385098397731781, 0.13699917495250702, 0.07681509107351303, 0.05169063061475754, 0.09737731516361237, 0.1142110824584961, 0.09261399507522583]"
0,0,"[0.15562300384044647, 0.13612934947013855, 0.13849696516990662, 0.1370197832584381, 0.07683157175779343, 0.05169979855418205, 0.09737026691436768, 0.11419997364282608, 0.09262927621603012]"
0,0,"[0.15561488270759583, 0.1361219584941864, 0.13849501311779022, 0.1370309740304947, 0.07683967053890228, 0.051705677062273026, 0.09736484289169312, 0.11419131606817245, 0.09263566881418228]"
3,3,"[0.05281883105635643, 0.042776208370923996, 0.0698498785495758, 0.27891603112220764, 0.12767817080020905, 0.11626766622066498, 0.09798126667737961, 0.071038618683815, 0.14267337322235107]"
3,3,"[0.052819039672613144, 0.04277639463543892, 0.06984977424144745, 0.27891525626182556, 0.127676323056221, 0.11626807600259781, 0.09798154979944229, 0.07103878259658813, 0.14267489314079285]"
3,3,"[0.05281869322061539, 0.04277605935931206, 0.06984978169202805, 0.2789163887500763, 0.12767831981182098, 0.11626777052879333, 0.09798133373260498, 0.07103849947452545, 0.1426730751991272]"
3,3,"[0.0528189018368721, 0.042776282876729965, 0.06984973698854446, 0.2789155840873718, 0.12767696380615234, 0.11626794189214706, 0.09798144549131393, 0.07103870064020157, 0.14267437160015106]"
1,3,"[0.05281892791390419, 0.04277632385492325, 0.06984961032867432, 0.27891531586647034, 0.1276760697364807, 0.11626818031072617, 0.09798158705234528, 0.07103878259658813, 0.14267517626285553]"
3,3,"[0.052818670868873596, 0.04277607053518295, 0.06984961777925491, 0.27891620993614197, 0.12767763435840607, 0.11626792699098587, 0.09798142313957214, 0.07103858888149261, 0.1426738202571869]"
3,3,"[0.0528188981115818, 0.04277627542614937, 0.06984975188970566, 0.2789156138896942, 0.12767696380615234, 0.11626794189214706, 0.09798144549131393, 0.07103870809078217, 0.14267435669898987]"
3,3,"[0.05281885713338852, 0.04277622327208519, 0.06984984874725342, 0.2789159119129181, 0.1276777684688568, 0.11626778542995453, 0.09798135608434677, 0.0710386261343956, 0.14267364144325256]"
3,3,"[0.05281878635287285, 0.04277612641453743, 0.069849893450737, 0.27891629934310913, 0.12767840921878815, 0.11626772582530975, 0.09798132628202438, 0.07103851437568665, 0.14267294108867645]"
3,3,"[0.05281885713338852, 0.04277622327208519, 0.06984984874725342, 0.2789159119129181, 0.1276777684688568, 0.11626778542995453, 0.09798135608434677, 0.0710386261343956, 0.14267364144325256]"
3,3,"[0.05281884968280792, 0.04277622327208519, 0.06984984874725342, 0.2789159119129181, 0.1276777684688568, 0.11626778542995453, 0.09798135608434677, 0.0710386261343956, 0.14267365634441376]"
3,3,"[0.05281885713338852, 0.04277622327208519, 0.06984984874725342, 0.2789159119129181, 0.1276777684688568, 0.11626778542995453, 0.09798135608434677, 0.0710386261343956, 0.14267364144325256]"
3,3,"[0.05281885713338852, 0.04277622327208519, 0.06984984874725342, 0.2789159119129181, 0.1276777684688568, 0.11626778542995453, 0.09798135608434677, 0.0710386261343956, 0.14267365634441376]"
3,3,"[0.052818991243839264, 0.04277633875608444, 0.06984983384609222, 0.2789154648780823, 0.12767693400382996, 0.11626793444156647, 0.09798146784305573, 0.07103872299194336, 0.14267432689666748]"
3,3,"[0.05281885713338852, 0.04277622327208519, 0.06984984874725342, 0.2789159119129181, 0.1276777684688568, 0.11626778542995453, 0.09798135608434677, 0.0710386261343956, 0.14267364144325256]"
3,3,"[0.05281885713338852, 0.04277622327208519, 0.06984984874725342, 0.2789159119129181, 0.1276777684688568, 0.11626778542995453, 0.09798135608434677, 0.0710386261343956, 0.14267365634441376]"
3,3,"[0.052818845957517624, 0.042776186019182205, 0.06984991580247879, 0.2789160907268524, 0.12767812609672546, 0.11626774072647095, 0.09798134118318558, 0.07103856652975082, 0.14267322421073914]"
3,3,"[0.052818719297647476, 0.04277610406279564, 0.06984972208738327, 0.27891620993614197, 0.12767791748046875, 0.11626780033111572, 0.09798135608434677, 0.07103858143091202, 0.1426735520362854]"
3,3,"[0.05281885713338852, 0.04277622327208519, 0.06984984874725342, 0.2789159119129181, 0.1276777684688568, 0.11626778542995453, 0.09798135608434677, 0.0710386261343956, 0.14267365634441376]"
3,3,"[0.05281884968280792, 0.04277621582150459, 0.06984984129667282, 0.2789159119129181, 0.1276777684688568, 0.11626777052879333, 0.09798134118318558, 0.0710386261343956, 0.14267364144325256]"
3,3,"[0.05281883105635643, 0.042776208370923996, 0.0698498785495758, 0.27891603112220764, 0.12767817080020905, 0.11626766622066498, 0.09798126667737961, 0.071038618683815, 0.14267337322235107]"
6,3,"[0.1422993242740631, 0.1220841333270073, 0.14748290181159973, 0.1536485105752945, 0.09378170222043991, 0.08434811979532242, 0.06392836570739746, 0.0729738250374794, 0.11945301294326782]"
8,3,"[0.142299085855484, 0.1220838725566864, 0.14748266339302063, 0.1536487489938736, 0.09378188103437424, 0.0843479260802269, 0.06392866373062134, 0.07297410815954208, 0.11945299059152603]"
8,3,"[0.14229898154735565, 0.12208377569913864, 0.1474827378988266, 0.15364894270896912, 0.09378200769424438, 0.08434803783893585, 0.06392857432365417, 0.07297398895025253, 0.11945290863513947]"
8,3,"[0.14229901134967804, 0.12208380550146103, 0.1474827527999878, 0.15364892780780792, 0.09378200769424438, 0.08434803783893585, 0.06392858177423477, 0.07297401130199432, 0.11945292353630066]"
5,3,"[0.1422988474369049, 0.12208360433578491, 0.1474824994802475, 0.15364907681941986, 0.09378211200237274, 0.08434782177209854, 0.06392887234687805, 0.0729743018746376, 0.11945292353630066]"
5,3,"[0.1422991156578064, 0.12208391726016998, 0.1474827378988266, 0.1536487638950348, 0.09378188848495483, 0.08434800803661346, 0.06392856687307358, 0.07297401130199432, 0.11945299059152603]"
0,3,"[0.14229926466941833, 0.12208408117294312, 0.14748287200927734, 0.15364861488342285, 0.09378177672624588, 0.08434807509183884, 0.06392845511436462, 0.07297391444444656, 0.11945302784442902]"
8,3,"[0.142298623919487, 0.12208332866430283, 0.1474822461605072, 0.15364928543567657, 0.09378226846456528, 0.08434762060642242, 0.06392915546894073, 0.07297457754611969, 0.11945287883281708]"
8,3,"[0.14229927957057953, 0.12208406627178192, 0.14748281240463257, 0.15364857017993927, 0.09378175437450409, 0.08434803038835526, 0.06392849236726761, 0.07297395169734955, 0.11945302784442902]"
8,3,"[0.14229926466941833, 0.12208407372236252, 0.14748285710811615, 0.15364861488342285, 0.09378177672624588, 0.08434807509183884, 0.06392845511436462, 0.07297390699386597, 0.11945302039384842]"
3,3,"[0.1422993540763855, 0.12208418548107147, 0.14748293161392212, 0.1536484658718109, 0.09378167241811752, 0.08434811979532242, 0.06392835825681686, 0.0729738175868988, 0.1194530501961708]"
0,3,"[0.14229901134967804, 0.12208379060029984, 0.14748269319534302, 0.15364889800548553, 0.093781977891922, 0.08434797078371048, 0.06392863392829895, 0.0729740634560585, 0.11945293843746185]"
0,3,"[0.14229926466941833, 0.12208407372236252, 0.14748285710811615, 0.15364861488342285, 0.09378177672624588, 0.08434807509183884, 0.06392846256494522, 0.07297390699386597, 0.11945302039384842]"
2,3,"[0.14229854941368103, 0.12208327651023865, 0.14748233556747437, 0.1536494344472885, 0.09378237277269363, 0.08434773981571198, 0.06392905861139297, 0.07297445833683014, 0.1194528117775917]"
3,3,"[0.14229926466941833, 0.12208408117294312, 0.14748287200927734, 0.15364861488342285, 0.09378177672624588, 0.08434807509183884, 0.06392845511436462, 0.07297391444444656, 0.11945302784442902]"
0,3,"[0.1422988474369049, 0.12208359688520432, 0.1474824994802475, 0.15364907681941986, 0.09378210455179214, 0.08434782177209854, 0.06392887234687805, 0.0729743018746376, 0.11945291608572006]"
8,3,"[0.1422993540763855, 0.12208418548107147, 0.14748291671276093, 0.1536484658718109, 0.09378167241811752, 0.08434812724590302, 0.06392834335565567, 0.0729738101363182, 0.11945304274559021]"
5,3,"[0.14229916036128998, 0.12208393961191177, 0.14748269319534302, 0.15364868938922882, 0.09378184378147125, 0.0843479335308075, 0.06392865628004074, 0.07297410815954208, 0.11945302039384842]"
2,3,"[0.14229917526245117, 0.12208398431539536, 0.14748290181159973, 0.1536487489938736, 0.09378186613321304, 0.08434814214706421, 0.06392841786146164, 0.07297386229038239, 0.11945296823978424]"
2,3,"[0.14229926466941833, 0.12208407372236252, 0.14748285710811615, 0.15364861488342285, 0.09378177672624588, 0.08434807509183884, 0.06392845511436462, 0.07297390699386597, 0.11945302039384842]"
6,3,"[0.1422993242740631, 0.1220841333270073, 0.14748290181159973, 0.1536485105752945, 0.09378170222043991, 0.08434811979532242, 0.06392836570739746, 0.0729738250374794, 0.11945301294326782]"
2,3,"[0.12392369657754898, 0.11647368222475052, 0.11585992574691772, 0.1661296784877777, 0.08002623915672302, 0.08655105531215668, 0.07073045521974564, 0.07947219908237457, 0.16083300113677979]"
3,3,"[0.12389951199293137, 0.11646854877471924, 0.11581816524267197, 0.16613519191741943, 0.08000018447637558, 0.08656091243028641, 0.07073130458593369, 0.07947438210248947, 0.16091175377368927]"
0,3,"[0.12388820201158524, 0.1164596751332283, 0.11580835282802582, 0.16614581644535065, 0.08000057935714722, 0.08656472712755203, 0.07073315978050232, 0.07947506755590439, 0.16092441976070404]"
2,3,"[0.12389808893203735, 0.11646807938814163, 0.11581549048423767, 0.1661352962255478, 0.07999859750270844, 0.08656125515699387, 0.07073179632425308, 0.07947485893964767, 0.1609164923429489]"
8,3,"[0.12390099465847015, 0.11646830290555954, 0.11582101881504059, 0.1661352664232254, 0.08000242710113525, 0.08655999600887299, 0.07073178887367249, 0.07947465032339096, 0.16090552508831024]"
7,3,"[0.12394978106021881, 0.11649340391159058, 0.11588127166032791, 0.16610431671142578, 0.0800248384475708, 0.08654112368822098, 0.07072832435369492, 0.07947223633527756, 0.16080470383167267]"
8,3,"[0.1238958090543747, 0.11646450310945511, 0.11581578105688095, 0.16613948345184326, 0.08000180125236511, 0.08656159788370132, 0.07073288410902023, 0.07947520911693573, 0.16091284155845642]"
2,3,"[0.12389788031578064, 0.11646534502506256, 0.11581870913505554, 0.16613855957984924, 0.08000323176383972, 0.08656080067157745, 0.07073276489973068, 0.07947511970996857, 0.16090764105319977]"
7,3,"[0.12394416332244873, 0.11648868769407272, 0.11587682366371155, 0.16611012816429138, 0.08002559840679169, 0.08654289692640305, 0.07072935253381729, 0.07947265356779099, 0.16080966591835022]"
5,3,"[0.12392410635948181, 0.11648187786340714, 0.11584573239088058, 0.16611768305301666, 0.08000871539115906, 0.08655063807964325, 0.07073087990283966, 0.0794745683670044, 0.1608658730983734]"
7,3,"[0.1239565759897232, 0.11649163067340851, 0.11589758843183517, 0.1661069691181183, 0.0800381749868393, 0.08653771877288818, 0.07072903960943222, 0.07947167754173279, 0.16077059507369995]"
8,3,"[0.12391050159931183, 0.11647137254476547, 0.1158362329006195, 0.1661318987607956, 0.08001094311475754, 0.08655643463134766, 0.07073098421096802, 0.07947349548339844, 0.16087818145751953]"
8,3,"[0.12389977276325226, 0.1164659857749939, 0.11582229286432266, 0.1661382019519806, 0.08000534772872925, 0.08656036108732224, 0.07073210179805756, 0.07947442680597305, 0.1609014868736267]"
1,3,"[0.12391608208417892, 0.11647200584411621, 0.11584638804197311, 0.16613122820854187, 0.08001774549484253, 0.0865539088845253, 0.07073111832141876, 0.07947323471307755, 0.1608581691980362]"
2,3,"[0.12391190230846405, 0.11646939069032669, 0.11584196984767914, 0.16613447666168213, 0.08001677691936493, 0.08655550330877304, 0.0707314983010292, 0.07947337627410889, 0.16086508333683014]"
8,3,"[0.1239100769162178, 0.11647064238786697, 0.11583650857210159, 0.1661328673362732, 0.0800117775797844, 0.08655652403831482, 0.07073111832141876, 0.07947351783514023, 0.16087700426578522]"
2,3,"[0.12393119931221008, 0.11647818982601166, 0.11586734652519226, 0.166123628616333, 0.08002770692110062, 0.08654779940843582, 0.07073049992322922, 0.07947253435850143, 0.16082105040550232]"
