true_labels,predicted_labels,probabilities
3,3,"[0.20737750828266144, 0.0689622014760971, 0.15750640630722046, 0.21283568441867828, 0.047587405890226364, 0.10437851399183273, 0.1032017320394516, 0.05619630217552185, 0.04195423051714897]"
3,3,"[0.11549124866724014, 0.09114988148212433, 0.11622898280620575, 0.20109690725803375, 0.1423424929380417, 0.09733565151691437, 0.07997092604637146, 0.07446147501468658, 0.08192247897386551]"
4,3,"[0.10698600858449936, 0.10289065539836884, 0.13136552274227142, 0.1589239090681076, 0.1222422793507576, 0.07408809661865234, 0.10427375882863998, 0.05561871454119682, 0.14361101388931274]"
8,8,"[0.1270594596862793, 0.1256823092699051, 0.13499601185321808, 0.14164967834949493, 0.07286088913679123, 0.05941538140177727, 0.1289832592010498, 0.04679588973522186, 0.16255711019039154]"
0,3,"[0.13846205174922943, 0.10986728966236115, 0.13757634162902832, 0.15560714900493622, 0.08198301494121552, 0.06788447499275208, 0.11058930307626724, 0.05217602849006653, 0.14585427939891815]"
3,8,"[0.1260380893945694, 0.12563402950763702, 0.13531582057476044, 0.1414395570755005, 0.07345535606145859, 0.06040991097688675, 0.12833067774772644, 0.04640218988060951, 0.16297435760498047]"
3,3,"[0.11598219722509384, 0.10858365893363953, 0.13410621881484985, 0.15965715050697327, 0.11115919053554535, 0.07626530528068542, 0.1040695309638977, 0.05320582911372185, 0.13697095215320587]"
3,8,"[0.11338404566049576, 0.12937667965888977, 0.13411827385425568, 0.13904380798339844, 0.07753677666187286, 0.060259781777858734, 0.13183963298797607, 0.045507173985242844, 0.16893374919891357]"
8,8,"[0.11577247828245163, 0.13607613742351532, 0.1326395869255066, 0.1346941590309143, 0.07077955454587936, 0.05701136216521263, 0.13720855116844177, 0.04636174812912941, 0.16945643723011017]"
1,8,"[0.12925399839878082, 0.13001854717731476, 0.13520587980747223, 0.13821285963058472, 0.06853123754262924, 0.05841076746582985, 0.13134373724460602, 0.04673946276307106, 0.16228348016738892]"
8,3,"[0.11672019958496094, 0.09713597595691681, 0.12647846341133118, 0.1718432456254959, 0.11594529449939728, 0.07434223592281342, 0.0955595001578331, 0.06847294420003891, 0.13350209593772888]"
5,3,"[0.10885247588157654, 0.08830589056015015, 0.12164126336574554, 0.18305937945842743, 0.14609667658805847, 0.08255280554294586, 0.07752128690481186, 0.0856337621808052, 0.10633644461631775]"
1,3,"[0.11208023130893707, 0.09746432304382324, 0.12397760152816772, 0.1730666160583496, 0.12334419786930084, 0.07384941726922989, 0.09267441928386688, 0.074396051466465, 0.12914720177650452]"
0,3,"[0.13929152488708496, 0.10925091803073883, 0.13793730735778809, 0.1572808027267456, 0.08151593804359436, 0.0694994181394577, 0.10856875032186508, 0.05482807382941246, 0.14182724058628082]"
3,3,"[0.10591232031583786, 0.10787610709667206, 0.12974686920642853, 0.14508478343486786, 0.06362604349851608, 0.09952560812234879, 0.09927137196063995, 0.1096455529332161, 0.13931141793727875]"
6,3,"[0.11050489544868469, 0.10916688293218613, 0.13467077910900116, 0.14895977079868317, 0.05302383750677109, 0.10327824205160141, 0.09301180392503738, 0.11302494257688522, 0.13435889780521393]"
2,3,"[0.10799393802881241, 0.10741111636161804, 0.129897803068161, 0.14862774312496185, 0.06723172962665558, 0.09838409721851349, 0.09762775152921677, 0.10615523159503937, 0.13667063415050507]"
2,3,"[0.10786093771457672, 0.10757835954427719, 0.12977053225040436, 0.14818595349788666, 0.06770147383213043, 0.09817169606685638, 0.09773606806993484, 0.10669111460447311, 0.1363038271665573]"
7,3,"[0.10756505280733109, 0.108492910861969, 0.13198955357074738, 0.14701415598392487, 0.05802671238780022, 0.10152647644281387, 0.09643745422363281, 0.10998078435659409, 0.13896682858467102]"
6,3,"[0.10641217231750488, 0.10773915797472, 0.13006749749183655, 0.14580149948596954, 0.06351500749588013, 0.09974223375320435, 0.09875745326280594, 0.10887278616428375, 0.13909220695495605]"
7,3,"[0.10580918937921524, 0.10991128534078598, 0.12458934634923935, 0.14265765249729156, 0.08265119791030884, 0.09115645289421082, 0.10047784447669983, 0.11796547472476959, 0.12478146702051163]"
1,7,"[0.11136042326688766, 0.1212458610534668, 0.1255665123462677, 0.12731771171092987, 0.0730021670460701, 0.07957561314105988, 0.10737462341785431, 0.1388384997844696, 0.11571857333183289]"
7,3,"[0.10867376625537872, 0.11590974777936935, 0.12628993391990662, 0.13483311235904694, 0.07014578580856323, 0.08750958740711212, 0.10398072004318237, 0.12948201596736908, 0.12317531555891037]"
2,3,"[0.12191569060087204, 0.10278037190437317, 0.14342208206653595, 0.18095144629478455, 0.04768255725502968, 0.10750266909599304, 0.07741397619247437, 0.10159548372030258, 0.11673572659492493]"
7,3,"[0.12668773531913757, 0.10023365914821625, 0.14203177392482758, 0.1854022890329361, 0.05611296370625496, 0.10502167791128159, 0.0753491073846817, 0.09931769222021103, 0.10984306037425995]"
1,3,"[0.11849706619977951, 0.10652215033769608, 0.14075614511966705, 0.16900353133678436, 0.0476960651576519, 0.10657621920108795, 0.0823441743850708, 0.10477353632450104, 0.12383110076189041]"
1,3,"[0.121098592877388, 0.10228537768125534, 0.14429135620594025, 0.18240167200565338, 0.046728115528821945, 0.10731588304042816, 0.07770989835262299, 0.10249713808298111, 0.11567190289497375]"
0,3,"[0.11749593168497086, 0.1047610342502594, 0.14264273643493652, 0.17593462765216827, 0.04612376540899277, 0.10728782415390015, 0.08105123043060303, 0.10279564559459686, 0.12190716713666916]"
3,3,"[0.109730064868927, 0.10100644826889038, 0.12950147688388824, 0.16661010682582855, 0.08904357254505157, 0.09733854234218597, 0.08815152198076248, 0.09671533852815628, 0.1219029426574707]"
3,3,"[0.10341010987758636, 0.07926888763904572, 0.1252877116203308, 0.19443166255950928, 0.1635936200618744, 0.0945395678281784, 0.06519816070795059, 0.0789603441953659, 0.09530986100435257]"
3,3,"[0.09961925446987152, 0.07125423103570938, 0.1262112706899643, 0.2030721753835678, 0.1769852191209793, 0.09659983962774277, 0.06092515215277672, 0.07260998338460922, 0.0927228182554245]"
3,3,"[0.1046878919005394, 0.08082965016365051, 0.1267862468957901, 0.1938905119895935, 0.1516401171684265, 0.09565982222557068, 0.06830833107233047, 0.07958558946847916, 0.09861178696155548]"
5,3,"[0.1111605241894722, 0.1054234579205513, 0.12962016463279724, 0.157651886343956, 0.072489894926548, 0.09855291247367859, 0.09460029751062393, 0.10034332424402237, 0.13015758991241455]"
3,2,"[0.13752871751785278, 0.10735904425382614, 0.1586751788854599, 0.15386228263378143, 0.03817059472203255, 0.09512090682983398, 0.11069556325674057, 0.10138881206512451, 0.09719899296760559]"
3,3,"[0.11569315195083618, 0.09629656374454498, 0.1236964538693428, 0.1825714260339737, 0.11446880549192429, 0.09684401005506516, 0.08301609754562378, 0.08562152087688446, 0.10179189592599869]"
8,3,"[0.10822571814060211, 0.09037766605615616, 0.12926408648490906, 0.18357422947883606, 0.11696203052997589, 0.0977296233177185, 0.07867155969142914, 0.08628293126821518, 0.10891216993331909]"
2,0,"[0.17526529729366302, 0.13798391819000244, 0.16858398914337158, 0.13606302440166473, 0.04611979052424431, 0.06795912235975266, 0.09858015179634094, 0.049492090940475464, 0.11995267122983932]"
5,0,"[0.19389446079730988, 0.13736073672771454, 0.17146018147468567, 0.14163018763065338, 0.03759031370282173, 0.06453875452280045, 0.09149472415447235, 0.052295491099357605, 0.10973507165908813]"
4,2,"[0.1688026636838913, 0.12532556056976318, 0.1813083440065384, 0.15341417491436005, 0.052704695612192154, 0.07923664897680283, 0.0786360427737236, 0.05617167428135872, 0.1044001653790474]"
3,2,"[0.15881358087062836, 0.12847131490707397, 0.16748090088367462, 0.14306576550006866, 0.058408692479133606, 0.07702931016683578, 0.09308840334415436, 0.05520688369870186, 0.11843519657850266]"
4,3,"[0.12056905031204224, 0.09432849287986755, 0.1233302503824234, 0.1989830732345581, 0.11797018349170685, 0.10346529632806778, 0.08115420490503311, 0.07800766080617905, 0.08219176530838013]"
0,0,"[0.1674862504005432, 0.1507558375597, 0.1494542956352234, 0.12131474912166595, 0.04286067560315132, 0.05530557036399841, 0.1253816783428192, 0.04724115505814552, 0.1401996910572052]"
8,0,"[0.18459433317184448, 0.12342987954616547, 0.16253408789634705, 0.15732519328594208, 0.04599172621965408, 0.06963324546813965, 0.0862693190574646, 0.06667196750640869, 0.1035502552986145]"
8,0,"[0.15649107098579407, 0.1357828825712204, 0.1506749540567398, 0.1313409060239792, 0.05625345557928085, 0.06505056470632553, 0.11632990092039108, 0.050244320183992386, 0.1378319263458252]"
0,3,"[0.11233707517385483, 0.1110108494758606, 0.13612018525600433, 0.15488159656524658, 0.11260886490345001, 0.07638400048017502, 0.10706068575382233, 0.05013478174805641, 0.1394619643688202]"
3,3,"[0.12271370738744736, 0.09725228697061539, 0.13340376317501068, 0.18882589042186737, 0.11040059477090836, 0.09076905250549316, 0.08266346901655197, 0.0764082819223404, 0.09756297618150711]"
0,3,"[0.18187804520130157, 0.08176106214523315, 0.15692397952079773, 0.25551265478134155, 0.06934648752212524, 0.11697211861610413, 0.04316204786300659, 0.04403464123606682, 0.050408944487571716]"
0,3,"[0.18174976110458374, 0.06991425156593323, 0.1294535994529724, 0.26259660720825195, 0.08624184876680374, 0.1184341236948967, 0.06030424311757088, 0.04317297041416168, 0.04813259094953537]"
0,3,"[0.15843720734119415, 0.037103913724422455, 0.128962904214859, 0.26303061842918396, 0.12857037782669067, 0.10914001613855362, 0.09567823261022568, 0.03432158753275871, 0.044755179435014725]"
0,3,"[0.158306285738945, 0.0649201050400734, 0.11335112154483795, 0.27038082480430603, 0.1197289302945137, 0.1178710088133812, 0.06301580369472504, 0.0390813983976841, 0.05334450677037239]"
1,3,"[0.14350874722003937, 0.1030043512582779, 0.17047885060310364, 0.2147475928068161, 0.07420722395181656, 0.10181505233049393, 0.051910948008298874, 0.0742080882191658, 0.06611911952495575]"
6,3,"[0.10846512764692307, 0.08812730759382248, 0.13749855756759644, 0.20470568537712097, 0.07494914531707764, 0.10196616500616074, 0.0947638675570488, 0.08103161305189133, 0.10849254578351974]"
5,8,"[0.06361299008131027, 0.09307040274143219, 0.14130912721157074, 0.08934958279132843, 0.13593080639839172, 0.08115606009960175, 0.11296547204256058, 0.13774287700653076, 0.1448625922203064]"
5,3,"[0.1016821637749672, 0.07977898418903351, 0.12644073367118835, 0.21155641973018646, 0.10369662940502167, 0.1018722653388977, 0.08672722429037094, 0.07507576048374176, 0.11316981911659241]"
5,3,"[0.10397044569253922, 0.08670204877853394, 0.12732473015785217, 0.18627865612506866, 0.11007892340421677, 0.09936662763357162, 0.08383364230394363, 0.08550237119197845, 0.11694256216287613]"
3,3,"[0.1249452456831932, 0.0918198674917221, 0.15494614839553833, 0.19523833692073822, 0.051100075244903564, 0.09877543151378632, 0.10915470123291016, 0.08324411511421204, 0.09077613055706024]"
0,3,"[0.12382465600967407, 0.09068642556667328, 0.15383535623550415, 0.19838778674602509, 0.05283261835575104, 0.09908273071050644, 0.10808609426021576, 0.08214887976646423, 0.09111548960208893]"
2,3,"[0.13168050348758698, 0.08254428952932358, 0.15975281596183777, 0.21395708620548248, 0.04753052443265915, 0.09788423776626587, 0.11537662893533707, 0.07389243692159653, 0.07738152146339417]"
0,3,"[0.10443077236413956, 0.06371601670980453, 0.12427937239408493, 0.25358736515045166, 0.12425631284713745, 0.09266894310712814, 0.07469040155410767, 0.06403946876525879, 0.0983312800526619]"
7,3,"[0.10526392608880997, 0.07312267273664474, 0.1340918242931366, 0.25063663721084595, 0.08042923361063004, 0.10233831405639648, 0.07731537520885468, 0.07324302196502686, 0.1035589948296547]"
3,3,"[0.10459940880537033, 0.064651720225811, 0.1230468675494194, 0.24333135783672333, 0.132481649518013, 0.09185825288295746, 0.07484684139490128, 0.06506306678056717, 0.10012082755565643]"
5,3,"[0.10167556256055832, 0.06337454169988632, 0.11750101298093796, 0.22091418504714966, 0.1652611494064331, 0.08838476240634918, 0.0749141275882721, 0.0621301606297493, 0.10584454983472824]"
1,3,"[0.11557085812091827, 0.11180850118398666, 0.12642477452754974, 0.14316700398921967, 0.09303469955921173, 0.08164598792791367, 0.09905765950679779, 0.11978853493928909, 0.10950198024511337]"
2,7,"[0.09418465942144394, 0.12232960760593414, 0.1284325122833252, 0.1086399257183075, 0.09826260060071945, 0.07206133008003235, 0.11763520538806915, 0.14363138377666473, 0.11482274532318115]"
7,7,"[0.10153546929359436, 0.12505416572093964, 0.13036027550697327, 0.11361756920814514, 0.07703038305044174, 0.07552909106016159, 0.11500386893749237, 0.14707335829734802, 0.11479584127664566]"
5,3,"[0.10605572164058685, 0.10646229237318039, 0.13107094168663025, 0.14935772120952606, 0.06421134620904922, 0.10142676532268524, 0.09638196974992752, 0.10862299799919128, 0.1364102065563202]"
2,3,"[0.10623625665903091, 0.10679186135530472, 0.13074664771556854, 0.1486836075782776, 0.06410586833953857, 0.10086682438850403, 0.09703122824430466, 0.10812728106975555, 0.13741034269332886]"
4,3,"[0.11269436776638031, 0.07924339920282364, 0.11803285777568817, 0.20046532154083252, 0.1629609316587448, 0.09090372920036316, 0.07578617334365845, 0.06075303256511688, 0.0991600900888443]"
2,3,"[0.10766542702913284, 0.07001525163650513, 0.10522142052650452, 0.2253578007221222, 0.18390528857707977, 0.09568561613559723, 0.07243633270263672, 0.058777276426553726, 0.08093556016683578]"
3,3,"[0.10984065383672714, 0.07335822284221649, 0.11078660190105438, 0.21560344099998474, 0.17010371387004852, 0.09248945862054825, 0.07560095191001892, 0.061978355050086975, 0.09023860096931458]"
5,3,"[0.11857984960079193, 0.0857558324933052, 0.12474897503852844, 0.19131380319595337, 0.14269410073757172, 0.09050002694129944, 0.08194237947463989, 0.05976341292262077, 0.10470155626535416]"
6,3,"[0.11280900985002518, 0.07879628241062164, 0.11755228787660599, 0.2019859105348587, 0.16204562783241272, 0.091010183095932, 0.07636700570583344, 0.06085805222392082, 0.098575659096241]"
3,3,"[0.11210280656814575, 0.07782445847988129, 0.11590227484703064, 0.2051384150981903, 0.165604829788208, 0.09161312878131866, 0.07526427507400513, 0.060903023928403854, 0.09564679861068726]"
2,3,"[0.1334097683429718, 0.10652943700551987, 0.14049707353115082, 0.15802527964115143, 0.0929720550775528, 0.07903111726045609, 0.10260425508022308, 0.05031055584549904, 0.13662037253379822]"
6,8,"[0.1307012140750885, 0.11600930988788605, 0.13928362727165222, 0.14787839353084564, 0.08015396445989609, 0.06905955821275711, 0.11574507504701614, 0.04734136536717415, 0.15382756292819977]"
3,3,"[0.11410246044397354, 0.10878758132457733, 0.13459202647209167, 0.14957325160503387, 0.058040834963321686, 0.09874817728996277, 0.0988951027393341, 0.10542452335357666, 0.13183599710464478]"
6,3,"[0.11257658153772354, 0.10583910346031189, 0.1287219375371933, 0.1583254486322403, 0.07846977561712265, 0.09779149293899536, 0.09348802268505096, 0.10017901659011841, 0.12460857629776001]"
4,3,"[0.11324284970760345, 0.10791577398777008, 0.1312023550271988, 0.15299144387245178, 0.06382367759943008, 0.09913074225187302, 0.09721332788467407, 0.10349369794130325, 0.1309860497713089]"
4,2,"[0.1287527084350586, 0.11016512662172318, 0.15178629755973816, 0.15109634399414062, 0.0400460921227932, 0.09806950390338898, 0.101190485060215, 0.10720244795084, 0.11169105768203735]"
5,3,"[0.12723085284233093, 0.10600005835294724, 0.13909968733787537, 0.1605248600244522, 0.060507141053676605, 0.09902368485927582, 0.09916885197162628, 0.09804774075746536, 0.11039714515209198]"
6,3,"[0.11730450391769409, 0.11081594228744507, 0.14711716771125793, 0.154794380068779, 0.04342377930879593, 0.09977655857801437, 0.10126382112503052, 0.10633224248886108, 0.1191716119647026]"
8,3,"[0.09984739124774933, 0.10680977255105972, 0.1244778260588646, 0.13574644923210144, 0.13413406908512115, 0.07805651426315308, 0.09681980311870575, 0.11138235777616501, 0.11272583901882172]"
2,3,"[0.12644590437412262, 0.12385573238134384, 0.13266049325466156, 0.13790567219257355, 0.09005127102136612, 0.07241202145814896, 0.10088590532541275, 0.1139085590839386, 0.10187434405088425]"
3,3,"[0.10700581967830658, 0.11777941137552261, 0.1232093870639801, 0.1263415664434433, 0.11395981162786484, 0.07143642008304596, 0.1088656634092331, 0.12410344928503036, 0.10729847848415375]"
2,3,"[0.10846597701311111, 0.11732188612222672, 0.12322086840867996, 0.13000912964344025, 0.11153090000152588, 0.07242541015148163, 0.10693879425525665, 0.12346549332141876, 0.10662147402763367]"
4,4,"[0.08749794214963913, 0.10385314375162125, 0.1295817643404007, 0.1129520833492279, 0.13568584620952606, 0.07729791104793549, 0.10962948203086853, 0.1299266815185547, 0.11357524245977402]"
3,3,"[0.22097449004650116, 0.08060650527477264, 0.2151397168636322, 0.2484956830739975, 0.03901200741529465, 0.10629292577505112, 0.020234892144799232, 0.028951985761523247, 0.04029180109500885]"
3,3,"[0.12399714440107346, 0.11780113726854324, 0.13700540363788605, 0.1529134213924408, 0.0961727723479271, 0.07832453399896622, 0.09048411250114441, 0.0992145985364914, 0.10408682376146317]"
